,corr,name
Cfi,-0.010784627806293271,Cfi
Cyp4a14,-0.010772409801700378,Cyp4a14
Psmd11,-0.010758747971711332,Psmd11
Nr2f6,-0.0107347512160793,Nr2f6
Miga2,0.01068804696853171,Miga2
Nudt19,-0.010680998543844425,Nudt19
C2cd2,0.010663260243306825,C2cd2
Cxxc5,0.01064918206125239,Cxxc5
Ski,0.010648010808455986,Ski
Csnk1a1,0.010628869675779279,Csnk1a1
Zdhhc6,-0.010606396193259392,Zdhhc6
Pnpla7,-0.010603091356684573,Pnpla7
Rps6,-0.01060166966134835,Rps6
Ank3,0.010569072771802288,Ank3
Nhlrc2,0.010549456521185703,Nhlrc2
Tat,0.010522253888046925,Tat
Cert1,0.010497113902361131,Cert1
Mlf2,-0.010492501255499326,Mlf2
Mbnl2,-0.01049137462089577,Mbnl2
Nfia,-0.010465635312835854,Nfia
Slc22a27,0.010457623291497532,Slc22a27
Selenos,-0.010426819120363664,Selenos
Cog4,0.010418422581497916,Cog4
Atp5e,-0.010401878374109776,Atp5e
Akr1d1,0.01036844260155835,Akr1d1
Lipc,-0.010359660102319828,Lipc
Iqsec1,0.010357187018862964,Iqsec1
Hnrnpul2,-0.010347152854418286,Hnrnpul2
Mavs,0.010346337491141167,Mavs
Cnn3,-0.010328871926626857,Cnn3
Gprc5c,-0.010324053069099972,Gprc5c
Camk1d,0.010314942249483731,Camk1d
Mkln1,0.010307123142931227,Mkln1
Hs6st1,-0.010301904205968347,Hs6st1
Picalm,0.01028570089229855,Picalm
Akt1,-0.010274584971814486,Akt1
Atp5c1,-0.010274474642882147,Atp5c1
Zfyve1,0.01025464416405316,Zfyve1
Txndc15,-0.010251248435393765,Txndc15
Ccdc141,0.010247198589969603,Ccdc141
Septin7,-0.01023226461806901,Septin7
Vps41,0.010210844787748764,Vps41
Xpot,0.010193850427286526,Xpot
Ddx58,0.010188193483736008,Ddx58
Pdia4,0.010172674048357143,Pdia4
Ndufa7,-0.010170149849335895,Ndufa7
Etfrf1,-0.010167845672071608,Etfrf1
Fads2,-0.01016133597454429,Fads2
Srrm2,-0.010142847207184306,Srrm2
Enpp1,-0.01013223616132951,Enpp1
Lgals9,0.010081149704597935,Lgals9
Srebf2,-0.010040546880832961,Srebf2
Plxnd1,0.010034419161317532,Plxnd1
Rab5if,-0.010023521776134959,Rab5if
Eif3b,0.01001897470360849,Eif3b
Slc30a9,0.009986274055928872,Slc30a9
Sbf1,0.009938003988919069,Sbf1
Map3k11,0.009926031348001832,Map3k11
Atl2,-0.009924665716262975,Atl2
Atxn2,-0.009918764551156027,Atxn2
Arl5a,0.009906570557387025,Arl5a
Sypl,-0.009894460763321705,Sypl
Larp1b,-0.009891349886704728,Larp1b
Cr1l,-0.00987463396553654,Cr1l
Bnip2,0.009869053555466852,Bnip2
Selenbp1,-0.009840792062724065,Selenbp1
Aldh6a1,0.009839592519652867,Aldh6a1
Helz2,-0.009807187711633478,Helz2
Ccdc47,-0.00978274391142436,Ccdc47
Psma2,0.009763095931058792,Psma2
Foxo3,-0.009759512467753527,Foxo3
Fcgrt,-0.009741963557537283,Fcgrt
Tram1,-0.009738324495489633,Tram1
Ugt1a9,0.0097276657383612,Ugt1a9
Efr3a,0.009712553451891107,Efr3a
Actb,-0.009710121255365892,Actb
Ube2l3,-0.009706298665687181,Ube2l3
Carhsp1,0.00970335505830018,Carhsp1
Tet2,-0.009676141560860477,Tet2
Akap1,-0.00965629637079776,Akap1
Edem2,-0.009655783285887311,Edem2
Xpo7,0.009643948524368768,Xpo7
Psmb7,0.009641064280666382,Psmb7
Atg3,-0.00960645535999863,Atg3
Ghitm,0.009604745509335972,Ghitm
Tgfbi,-0.009603656145191196,Tgfbi
Ndufb8,-0.009566369200235859,Ndufb8
Abce1,0.009552747376447557,Abce1
Sec14l2,0.00953456707194144,Sec14l2
Tm9sf2,-0.009502461800111797,Tm9sf2
Tmem127,-0.009492356769288944,Tmem127
X9530068E07Rik,-0.009464197016998323,X9530068E07Rik
Khk,-0.009456892162612413,Khk
Csnk2a2,-0.009447558337464709,Csnk2a2
Ddx21,0.009441245076805395,Ddx21
Car5a,-0.009429124715782226,Car5a
Pdk1,0.009422235573958144,Pdk1
Ddx23,-0.009406997040646861,Ddx23
Pi4k2a,-0.00940592712258107,Pi4k2a
Fermt2,0.009393033077495694,Fermt2
Dglucy,-0.00938800493554047,Dglucy
Rnf103,0.009384155473779507,Rnf103
Afm,-0.009380606371459127,Afm
Sc5d,-0.009377026597654133,Sc5d
Acox2,0.009374069824833645,Acox2
Rgs16,0.009350810794905275,Rgs16
Atp5b,0.009349940810410911,Atp5b
Mthfd1,0.009335268958055089,Mthfd1
Gfra1,-0.009313028071811492,Gfra1
Rnf10,0.009292100305980907,Rnf10
Rpl11,-0.009282896179897075,Rpl11
Abhd3,-0.009280764911067071,Abhd3
Actr3,0.009223776447463104,Actr3
Bptf,0.009204967657438707,Bptf
Eif2s1,0.009199196514574194,Eif2s1
Galnt1,-0.009184858308163646,Galnt1
Slc6a13,-0.009174027448915571,Slc6a13
Ppip5k2,0.009166242689326217,Ppip5k2
Azin1,0.009165378568397007,Azin1
Gcn1,0.009158430729559177,Gcn1
Gpr155,-0.009157438170216763,Gpr155
Papss2,-0.009146882267857107,Papss2
Srebf1,0.009146513570183675,Srebf1
Gm5096,0.009146226984108519,Gm5096
Gdi2,0.009146188024925927,Gdi2
Slc35e2,-0.009126986635425252,Slc35e2
Elavl1,0.00911563515462764,Elavl1
Vdac3,0.009094115716497942,Vdac3
Ugt1a1,-0.009085443676544942,Ugt1a1
Apmap,0.009080840041067646,Apmap
Acaa2,0.00907395415895959,Acaa2
Atrx,0.009071665360747407,Atrx
Urod,-0.009041330904347868,Urod
Pdlim5,-0.009022701265190315,Pdlim5
Acbd5,0.009001256761966104,Acbd5
Cct8,-0.008988198046513088,Cct8
Emc10,-0.008975323673474398,Emc10
Mtx2,0.008948319382742227,Mtx2
Celf1,-0.008946308159277177,Celf1
Uqcrc2,0.008940521471347827,Uqcrc2
Slc39a9,0.008932397182101572,Slc39a9
C130074G19Rik,0.008927848618604094,C130074G19Rik
St13,-0.008927209331298888,St13
Scrn3,-0.008913359058633072,Scrn3
Tardbp,-0.008899293092187888,Tardbp
Hsd11b1,-0.008869018138755288,Hsd11b1
Tnfrsf1b,0.008859299112726367,Tnfrsf1b
Echs1,0.00884133148548753,Echs1
Stard4,0.008828929601534962,Stard4
Tnfrsf1a,0.008814935498554168,Tnfrsf1a
Sar1a,-0.008809523147929066,Sar1a
Atp11b,0.008788386460546863,Atp11b
Gcsh,0.00878552419729647,Gcsh
Acads,0.008780811999925172,Acads
Skp1,0.008780070286369663,Skp1
Cops7a,-0.008766805370552605,Cops7a
Cebpb,-0.008766652658556315,Cebpb
Sacm1l,0.008763626998977555,Sacm1l
Rtf2,-0.008746870564128595,Rtf2
Acy1,-0.00874647633492451,Acy1
Vav2,0.008727137907713085,Vav2
Asah1,-0.00871497132414011,Asah1
Dele1,-0.008711480154664228,Dele1
Cutal,0.008708315559632147,Cutal
Odc1,-0.008707410118560492,Odc1
A1bg,-0.008706764117751738,A1bg
Bpnt2,0.008701816937120082,Bpnt2
Glul,0.008700761227351073,Glul
Ass1,-0.008681115379981796,Ass1
Cd47,-0.00867423768155972,Cd47
Ghr,-0.008672859854364301,Ghr
Erap1,0.008659324790885756,Erap1
Haao,-0.008654540495124841,Haao
Gramd3,0.008643588116796205,Gramd3
Ssr1,-0.008632861200305706,Ssr1
Atxn7,0.00862395988785383,Atxn7
Pbrm1,-0.008621049726452164,Pbrm1
Fmo1,0.008614776392163364,Fmo1
Bphl,0.008595319201278569,Bphl
Ncoa3,0.008581736096156561,Ncoa3
Nucb1,-0.008576337513126302,Nucb1
Eif4a2,-0.008566797612637851,Eif4a2
Agxt2,-0.0085662751295702,Agxt2
Cd302,0.008562801169178902,Cd302
Gnpnat1,0.008559189368245478,Gnpnat1
Comt,0.008544053320208222,Comt
Svil,0.008532893185296812,Svil
Wdr1,0.008527886986006697,Wdr1
X1810013L24Rik,0.008520945759622069,X1810013L24Rik
Dgcr2,0.008513658213093191,Dgcr2
Ptprd,-0.008500543464832127,Ptprd
Rab32,0.008477088862355034,Rab32
Synj2bp,0.00846731024231775,Synj2bp
Gclm,0.008449695653010987,Gclm
Ppp1r10,-0.008428983828261512,Ppp1r10
Ccni,-0.008428374084233992,Ccni
Tnpo2,0.008418983847009124,Tnpo2
Pros1,-0.008416212259714685,Pros1
Plod1,-0.00840421677849957,Plod1
X4931406C07Rik,-0.008396049676974646,X4931406C07Rik
Mydgf,-0.008391451623114202,Mydgf
Slc16a10,0.0083593211651337,Slc16a10
Slc36a1,0.0083581433411382,Slc36a1
Mogs,0.00834669144878391,Mogs
Cnot6,0.008338867017965948,Cnot6
Ankhd1,0.008331479007853373,Ankhd1
Pex13,0.008328321677867104,Pex13
Lin7c,-0.008326813670341928,Lin7c
Tmem14c,-0.008317640213774279,Tmem14c
Enpp3,0.008305954309363888,Enpp3
Tcn2,-0.008301427859319315,Tcn2
Wdr82,0.008301043675734598,Wdr82
Prkaca,0.008282715515941544,Prkaca
Slc38a10,0.00827782271795127,Slc38a10
Nrn1,0.008273851946620437,Nrn1
Rab8a,0.008259558124248157,Rab8a
Snrpb,-0.008254506022849597,Snrpb
Atp5a1,0.008251959752969835,Atp5a1
Tjp3,-0.008246751580075543,Tjp3
Kpna6,0.008240238487887621,Kpna6
Ube3a,0.008237980458945662,Ube3a
Sec24a,0.008225238241498374,Sec24a
Cyp2c50,-0.008223057634798131,Cyp2c50
Golph3,0.008218915529851345,Golph3
Tubb5,0.008197325586071176,Tubb5
Set,0.00819522140632327,Set
Cdc37,-0.008194901946952982,Cdc37
Aco1,0.008188577989336088,Aco1
Stom,0.008174617913672388,Stom
Rpl31,0.00815899323895513,Rpl31
Cd164,-0.008144485044305847,Cd164
Zc3h15,-0.008143312593964938,Zc3h15
Dpy19l1,0.008126943169387033,Dpy19l1
Ugdh,-0.008123393531107602,Ugdh
Smim7,-0.008123089696603572,Smim7
Rad21,0.008103450762481852,Rad21
Dhcr24,-0.008100813980398486,Dhcr24
Dnm1l,0.008068286517774073,Dnm1l
Letm1,0.00806469810341253,Letm1
Sar1b,0.008031055216649706,Sar1b
Cmpk1,0.008030111854630843,Cmpk1
Umps,0.007984924606076388,Umps
Gls2,-0.007982472568820452,Gls2
Ctcf,-0.007976586536625183,Ctcf
Smarcc1,0.007975644481433859,Smarcc1
Chd8,-0.007955828090906374,Chd8
Slc22a30,0.00795354253318488,Slc22a30
Ugt1a6b,0.007943332681927654,Ugt1a6b
Frmd4b,0.007936801078474028,Frmd4b
Zfp445,0.007931789732979453,Zfp445
Trpm7,0.0079261607220497,Trpm7
Crebbp,0.007923169241013642,Crebbp
Hibadh,-0.007911821191719404,Hibadh
Dhdh,-0.007906278775927898,Dhdh
Csnk1d,0.007906014747904096,Csnk1d
Car3,0.007899109483269589,Car3
Tspan9,-0.007882884470037843,Tspan9
Nars,0.007872274392145617,Nars
Oaz1,-0.007870954654735031,Oaz1
Kdm2a,0.007860462031207252,Kdm2a
Trim28,-0.007840235368392501,Trim28
Agl,0.007829918337249341,Agl
Ddx17,-0.0078286507831919,Ddx17
Uqcrc1,-0.007828624199880577,Uqcrc1
Sh3bp5,0.007818528937820542,Sh3bp5
Ppa1,0.0078069076823634445,Ppa1
Canx,0.007795032586284192,Canx
Myo18a,-0.007788440525058722,Myo18a
Pgrmc1,-0.007776053614465275,Pgrmc1
Man2a2,-0.007768441156505564,Man2a2
Riok3,0.007744644101605329,Riok3
Mbd2,-0.007719751459252856,Mbd2
Gstm4,-0.007715530101866058,Gstm4
Ndufs4,-0.007715393560000887,Ndufs4
Etnk2,-0.007704548208007089,Etnk2
Rap1a,-0.007698429650710699,Rap1a
Tmem131,0.0076930456855973176,Tmem131
Prdx6,-0.007686146118543705,Prdx6
Ranbp10,-0.007682406540749417,Ranbp10
Pzp,0.007669324470246501,Pzp
Dcaf5,0.007663837524119257,Dcaf5
Ccl9,-0.007647402698538501,Ccl9
Hdac5,0.007586816624326736,Hdac5
Zfp395,-0.007581734485241185,Zfp395
Myo6,-0.0075689117490131755,Myo6
Chmp4b,-0.007537443346561462,Chmp4b
Gbp7,-0.007537065270530437,Gbp7
Marf1,-0.007535239866849026,Marf1
Map2k2,-0.00753368589882275,Map2k2
Dpp4,0.0075239187828306416,Dpp4
Cltb,0.007500699084589795,Cltb
Cpped1,-0.007495511464249572,Cpped1
Abhd6,-0.0074798419743191315,Abhd6
Hsd17b7,-0.007427634593501481,Hsd17b7
Chd2,0.007426437634657938,Chd2
Kmt2c,0.007425297735991167,Kmt2c
Zmpste24,0.007424078275958559,Zmpste24
Atp5pb,0.007423657496775062,Atp5pb
Gatad1,-0.007416300345954088,Gatad1
Golga4,-0.007412977299693805,Golga4
Mal2,-0.007403204657503336,Mal2
Fbxo11,0.007397899149080159,Fbxo11
Pcp4l1,0.007384443733797409,Pcp4l1
Sf3b1,-0.007382445313035457,Sf3b1
Wbp1l,-0.007378814701981016,Wbp1l
Calr,-0.0073603709194689435,Calr
Susd6,-0.0073527890190117065,Susd6
Bzw1,0.007351352446888432,Bzw1
Man2b1,-0.007350390574819557,Man2b1
Taldo1,0.007347581388948722,Taldo1
Aadat,-0.007344600545182291,Aadat
Aldh8a1,-0.007339767069760132,Aldh8a1
Capza2,0.0073317012155235724,Capza2
Glrx3,0.007316164273217333,Glrx3
Apol7a,-0.007287127194831439,Apol7a
Ufc1,-0.007286289965320869,Ufc1
Slc22a1,-0.007285643835561176,Slc22a1
Aadac,-0.0072846877139474365,Aadac
Cebpa,0.0072846444127315415,Cebpa
Mtch2,-0.007265721317628759,Mtch2
Cth,-0.007261869299059848,Cth
Ndufb1,-0.0072529403307570375,Ndufb1
Hgd,-0.007250062407642719,Hgd
Wipi2,0.007230099001975834,Wipi2
Insr,0.007223190073881514,Insr
Bhmt2,-0.007215711898629092,Bhmt2
Itsn2,0.007208815382985842,Itsn2
Mapk1ip1l,0.007196337991158502,Mapk1ip1l
Aldob,-0.007164388079403022,Aldob
Emc3,-0.007161210857707647,Emc3
Emilin1,0.0071575608527737955,Emilin1
Rere,0.007156466307738068,Rere
Enpep,0.007154731415268224,Enpep
Ppa2,-0.007153380954327923,Ppa2
Actr1a,-0.007149490276770941,Actr1a
Osbpl1a,0.0071362173517944,Osbpl1a
Epha1,-0.007125379708876622,Epha1
Dcaf8,-0.007118765060081565,Dcaf8
Rbbp4,-0.007113688215248424,Rbbp4
Sdr42e1,0.007113255854939423,Sdr42e1
Flnb,0.007103092994388932,Flnb
Faf2,0.007095666417069717,Faf2
Hnrnpab,-0.007090472026336934,Hnrnpab
Polr2a,0.007082355291317545,Polr2a
Ces2g,-0.007062007252656727,Ces2g
Ahsa1,0.007053478302742117,Ahsa1
Surf4,0.0070532423051654,Surf4
Kmt2d,0.007043168910660565,Kmt2d
Nipbl,0.00703821329774108,Nipbl
Fads1,-0.0070183832180374444,Fads1
Arih2,0.007017530385029784,Arih2
Masp1,0.006996370035623067,Masp1
Larp4,0.0069901425439413455,Larp4
Ssrp1,-0.006978997120495043,Ssrp1
Nr1h3,-0.006978409770717823,Nr1h3
Coq9,-0.00696870349630875,Coq9
Acadm,-0.006968106793980323,Acadm
Scarb1,0.00696343579788029,Scarb1
Ncor1,-0.0069507729708467745,Ncor1
Scyl2,0.006904185599097297,Scyl2
Gck,0.006880365010064153,Gck
Nono,-0.0068673418930056485,Nono
Nudt4,0.006860619377898987,Nudt4
Alcam,0.006844542661860986,Alcam
Vps54,0.006836663490697544,Vps54
Eif4g1,0.006831589884937107,Eif4g1
Kcmf1,-0.006826040627204804,Kcmf1
Cct2,0.006803829397793749,Cct2
Zcchc14,0.006780315928764802,Zcchc14
Gm33989,-0.006779747383300461,Gm33989
Mrfap1,0.00675295998034578,Mrfap1
Manf,0.0067475609163894145,Manf
Aldh1a7,0.006736818146414693,Aldh1a7
Gosr1,0.006736446395106668,Gosr1
Lman2,0.006731560145860298,Lman2
Cpd,0.0067220907972649156,Cpd
Dhrs4,-0.006703902692731059,Dhrs4
Ctsd,-0.006696151054697435,Ctsd
Vwa8,-0.006691467537998585,Vwa8
Slc20a2,0.006686663758784836,Slc20a2
Nab1,0.0066832783481317,Nab1
Pigk,0.0066409537430018855,Pigk
Osbpl9,0.0066340456923782215,Osbpl9
Map3k7,0.006578978997547165,Map3k7
Slco2b1,-0.006571519643803538,Slco2b1
Klc4,-0.00656747296469761,Klc4
Adk,0.006544376184285407,Adk
Trap1,0.0065262185227553185,Trap1
Wasl,-0.006509135930664304,Wasl
Usp10,0.006503390436087596,Usp10
Hnrnpu,0.00649581153575925,Hnrnpu
Plin2,0.00646274959209358,Plin2
Calu,0.006457948232415054,Calu
Tmem30a,-0.006455449630413408,Tmem30a
Fmo5,0.00644496836339429,Fmo5
Serinc3,-0.00644026406994007,Serinc3
Cdc37l1,0.006439552500214028,Cdc37l1
Gcdh,-0.006429855689736354,Gcdh
Ubl3,-0.006413723836208143,Ubl3
Sod2,-0.006379469110097976,Sod2
Hspb8,0.00637419619736838,Hspb8
Hpgd,-0.006373514934877039,Hpgd
Rad23b,-0.00635878930275963,Rad23b
Pkp4,-0.006348973528118188,Pkp4
Eif3d,-0.006339116021101824,Eif3d
Ugt1a5,0.0063342307466504435,Ugt1a5
Serpina7,0.0063335532047564935,Serpina7
Aox3,0.006332299339769859,Aox3
Wfdc21,0.006326885886273809,Wfdc21
Marchf6,0.006324813986725037,Marchf6
Arl1,0.0063218992781445505,Arl1
Ralgapa2,0.0063102820051719,Ralgapa2
Prkd3,0.0062825895634426995,Prkd3
Fdft1,-0.006257794996953977,Fdft1
Ctif,-0.006243224515618245,Ctif
Nfx1,-0.006242487358402634,Nfx1
Tmpo,0.006233423503365349,Tmpo
Clptm1l,-0.006212737734158797,Clptm1l
Vps37a,-0.006195600231047793,Vps37a
Raf1,0.006187288750216407,Raf1
Rnf44,-0.0061233916430473495,Rnf44
Rab1b,0.006122559212571082,Rab1b
Bche,0.006101482872205545,Bche
Mmadhc,-0.0060996180916845786,Mmadhc
Scap,0.006088487081817198,Scap
Eprs,0.006073714437293617,Eprs
Clip1,0.0060332409670792,Clip1
Psmc6,0.006022855544019927,Psmc6
Sf3b2,-0.006020180477196375,Sf3b2
Aldh9a1,0.006016203426431563,Aldh9a1
Ctsh,-0.006014155681384753,Ctsh
G6pc,-0.0059952779538819554,G6pc
Shld2,0.005946452134086348,Shld2
Tm4sf4,0.005935251300461225,Tm4sf4
Dcaf11,-0.00593219947792558,Dcaf11
Vti1b,-0.005919208047127143,Vti1b
Gm4951,-0.005907086710928156,Gm4951
P4hb,-0.005879452936911727,P4hb
Adss,-0.005870887423664429,Adss
Slc25a5,0.005869267638298275,Slc25a5
Mfn2,-0.00586525576436977,Mfn2
Agmo,-0.005839508410028131,Agmo
Kif21a,0.005832454014656373,Kif21a
Ctnna1,0.00583240638689243,Ctnna1
Agpat3,-0.005814320107928659,Agpat3
Tmem250.ps,0.0057846107001985865,Tmem250.ps
Dpys,0.005782446800065683,Dpys
Thrap3,0.00577640729187828,Thrap3
Slc2a2,-0.005752125222865208,Slc2a2
Tuba4a,0.005751348110668528,Tuba4a
Atp6v1b2,-0.0057439991572194515,Atp6v1b2
Rhot1,0.005740956475540006,Rhot1
Alad,-0.00573885181441369,Alad
Smarca4,-0.005721079897947292,Smarca4
Atp2c1,0.005694267454812029,Atp2c1
Gadd45g,-0.0056809081476838835,Gadd45g
Ganab,-0.005675693906237167,Ganab
Rhobtb1,0.005671124555641926,Rhobtb1
Ceacam1,-0.005666281315246799,Ceacam1
Cyp2c54,-0.00565279902377142,Cyp2c54
Samd9l,-0.00563094950174416,Samd9l
Ogdh,-0.005627487470990698,Ogdh
Cops2,0.00561756178796036,Cops2
Ywhag,0.005617368824247742,Ywhag
Mdh1,0.005606929471464042,Mdh1
Hprt,-0.0056061918867607655,Hprt
Ephx2,0.005597850627200315,Ephx2
Adh5,0.005559634580786862,Adh5
Zc3h7b,-0.005527593108599014,Zc3h7b
Mpeg1,0.005524908173566805,Mpeg1
Qsox1,-0.005517576718296962,Qsox1
Smg6,-0.0055093495778457645,Smg6
Rab21,0.0055008959871387444,Rab21
Hykk,-0.005481846478252865,Hykk
Cox7b,-0.005435573747582027,Cox7b
Abhd17c,0.005431976137154628,Abhd17c
Atp1a1,-0.005414416036586869,Atp1a1
Smim10l1,-0.005402370331033085,Smim10l1
Hibch,0.005401275200214241,Hibch
Usp8,0.005389815768152599,Usp8
Llgl2,-0.005363631563975961,Llgl2
Slc38a2,0.005352158290766984,Slc38a2
Srr,0.005340319187240626,Srr
Limd1,-0.005336763852130535,Limd1
Ppm1g,-0.0053240916189733,Ppm1g
Raly,0.005297150964641364,Raly
Msl2,-0.005286352623090336,Msl2
Klf15,-0.0052860406834008234,Klf15
Baat,0.0052712071618447485,Baat
Suclg1,0.005245192400777089,Suclg1
Hrg,-0.00524448831525427,Hrg
Fh1,-0.005234900291628134,Fh1
Mfn1,0.005228258888078725,Mfn1
Zbtb20,-0.005223284864850939,Zbtb20
F11r,-0.0052209895094540125,F11r
Ide,0.005205107008307586,Ide
Aplp2,-0.005172785983646092,Aplp2
Rnf40,0.005171384133481378,Rnf40
Pip4k2b,0.005147435109561193,Pip4k2b
X1300017J02Rik,0.005139522041152689,X1300017J02Rik
Supt6,0.005138519514695472,Supt6
Chmp5,0.005134453148315585,Chmp5
Ankrd46,0.005124965665818627,Ankrd46
Psma7,0.005124476300965621,Psma7
Fgfrl1,0.0051171051282456,Fgfrl1
Stt3a,0.00511289634599776,Stt3a
Atp1b1,0.005105774265609806,Atp1b1
Pdxk,-0.005100204584022895,Pdxk
Iscu,-0.005093657255522116,Iscu
C2cd2l,0.005091765706161077,C2cd2l
Slc39a7,-0.005085344487210901,Slc39a7
Cyth1,-0.0050809183984273035,Cyth1
Pkn1,-0.005021809750292295,Pkn1
Clint1,0.005016871964490897,Clint1
Psmc3,0.004988990742618536,Psmc3
Rab18,-0.004977819181875103,Rab18
Glyctk,-0.004976701876146595,Glyctk
Dlst,-0.004962532577408342,Dlst
Pdxdc1,-0.004950347463638763,Pdxdc1
Adh1,-0.004944984618138306,Adh1
Slc25a46,0.0049189513439811235,Slc25a46
Ncstn,-0.004911294210161043,Ncstn
Rpn1,-0.004907276748346893,Rpn1
Palld,-0.004896384516717678,Palld
Ppm1b,0.004887209579828744,Ppm1b
Mpst,-0.004882292130807397,Mpst
C1d,0.004867895291631303,C1d
Brap,0.004861930190365419,Brap
Ap3d1,0.004858674745755632,Ap3d1
Psma6,-0.00485782552482853,Psma6
Flt4,0.0048446591432618515,Flt4
Fam210b,0.004819924951921409,Fam210b
Clcn7,-0.004818029667931011,Clcn7
Slc22a23,-0.004812060581962904,Slc22a23
Srp68,0.004801458038801851,Srp68
Ldhd,-0.004800521193229606,Ldhd
Pex7,0.004796026266021121,Pex7
Arnt,-0.004776352768322185,Arnt
Eif3i,0.004776325404380241,Eif3i
Degs1,-0.004766384598748948,Degs1
Amdhd1,-0.004746783663414266,Amdhd1
Zfand5,0.0047418454232534225,Zfand5
Hsd3b3,-0.004740724527283466,Hsd3b3
Rfk,-0.004734196375655167,Rfk
Actn4,0.004730760277761909,Actn4
Dnaja1,-0.004723706377498502,Dnaja1
Rtn4,-0.0047140029075535776,Rtn4
C3,-0.004699759894499388,C3
Psmd1,-0.004671594840497092,Psmd1
Hsd17b12,-0.004668736569078993,Hsd17b12
Slc25a16,0.004649906321531563,Slc25a16
Dido1,-0.004643692354613922,Dido1
Sbk1,0.004638637175110933,Sbk1
Entpd5,0.004632558016164965,Entpd5
Aldh2,-0.004627431922406136,Aldh2
Ugt2a3,0.004600050437457443,Ugt2a3
Pgpep1,-0.004584982660640559,Pgpep1
Ammecr1l,0.00458070823611688,Ammecr1l
Mfsd2a,-0.0045783066190875805,Mfsd2a
Shc1,0.0045737438360488845,Shc1
Gatd3a,0.0045716435817043264,Gatd3a
Ube3b,0.004565146155081451,Ube3b
Plekhg3,-0.004559232953234616,Plekhg3
Gk,0.0045459682125035825,Gk
Lect2,-0.004531464121228364,Lect2
Tbc1d20,-0.004511478372584538,Tbc1d20
Got2,0.0045038047091276855,Got2
Vkorc1l1,-0.004494553252924491,Vkorc1l1
Mia3,-0.004488613817756033,Mia3
Dnajb14,0.004486362462648116,Dnajb14
Slc66a2,0.004478406591863626,Slc66a2
Wdr61,0.004469535086837629,Wdr61
Tmem38b,0.0044435375292107195,Tmem38b
Tuba1c,0.004440450056258832,Tuba1c
Golim4,-0.0044370981099979695,Golim4
Rbm47,0.004436220357407544,Rbm47
Gda,0.004426812351514511,Gda
Mcl1,0.0044126366164142184,Mcl1
Jade1,0.004393087781860775,Jade1
Cab39l,0.0043789441305981,Cab39l
Ormdl3,-0.00437360748873036,Ormdl3
Rps3,-0.004360467630021865,Rps3
Gapvd1,0.00435929504387397,Gapvd1
Gsta3,0.004346553783472882,Gsta3
Pik3r1,0.004342769396638873,Pik3r1
Nadk2,-0.004290727465399249,Nadk2
Matr3,0.004286542108822635,Matr3
Pah,0.004273248878841707,Pah
Ptp4a1.1,-0.004253562938155308,Ptp4a1.1
X5031439G07Rik,-0.00424447034887977,X5031439G07Rik
Hnrnph2,0.00424222362955019,Hnrnph2
Mbl1,-0.004229172740031238,Mbl1
Smc1a,0.00422162054757744,Smc1a
Fxr1,-0.004218658772279195,Fxr1
Spcs2,-0.0042131876506548175,Spcs2
Atp7b,-0.0042048285267136,Atp7b
Pafah2,0.004195858692590255,Pafah2
Hnrnpk,0.004193396204537598,Hnrnpk
Ece1,0.004185586129960631,Ece1
Coa5,0.00418387355177471,Coa5
Ephb4,-0.00416643604590022,Ephb4
Trim24,-0.004166026328405195,Trim24
Smg1,0.0041461722022687,Smg1
Cct6a,0.00414461978617621,Cct6a
Pptc7,-0.004136737614190715,Pptc7
Tfam,0.004107748255271875,Tfam
Qprt,0.0040766565088931435,Qprt
Pcsk9,-0.004040496557253867,Pcsk9
Hnrnpa0,-0.004039157930298241,Hnrnpa0
Adipor1,-0.004022535815707552,Adipor1
Srp9,-0.004010676709345395,Srp9
Acsm5,-0.004001833103086057,Acsm5
Ppp3r1,0.0040011881160118695,Ppp3r1
Rnf13,0.003958171554674605,Rnf13
Zc3h18,0.003931320809341194,Zc3h18
Npc1,-0.003927592064976353,Npc1
Gorasp2,0.003922841419865945,Gorasp2
Dars,-0.003921379618185745,Dars
Nap1l4,0.003905073195935457,Nap1l4
Uox,-0.0038859840216257293,Uox
Ctdsp1,-0.00387167402820656,Ctdsp1
Bclaf1,0.0038708481456655552,Bclaf1
Ergic1,-0.00387049036053842,Ergic1
Akr1a1,-0.0038633427983171074,Akr1a1
Cry2,0.003860112919131925,Cry2
Grpel2,-0.0038597369554943524,Grpel2
Puf60,0.003850913708988681,Puf60
Ppp1r2,0.003842773982019862,Ppp1r2
Usp40,-0.0038380015665249036,Usp40
Sec24c,0.0038067296364853293,Sec24c
Chpt1,-0.0037967838165244485,Chpt1
Esd,0.003784117284213979,Esd
Rdh7,-0.0037830382443386416,Rdh7
Prdx1,0.0037737143501884313,Prdx1
Polg,0.0037315708715675027,Polg
Tmprss6,0.003725615306110959,Tmprss6
Slc40a1,0.0037169351281451128,Slc40a1
Mocs1,0.003713023153713112,Mocs1
Hspd1,-0.0037069851741971744,Hspd1
Cdh5,0.00368924820202201,Cdh5
Aldh4a1,0.0036824564099499006,Aldh4a1
Naa50,-0.0036632152299554245,Naa50
Dnajb4,-0.0036559816821994363,Dnajb4
COX2,0.003643788917659269,COX2
Gstm7,0.0036425058621652852,Gstm7
Mbnl1,-0.00361249207873404,Mbnl1
